product_link,product_Name,price,list_price,discount_price,image
https://www.reliancedigital.in/amazon-echo-dot-3rd-gen-new-and-improved-smart-speaker-with-alexa-360-degree-sound-black/p/491431035,"Amazon Echo Dot (3rd Gen) New and Improved Smart Speaker with Alexa, 360 degree Sound, Black","₹,3,499.00",,,https://www.reliancedigital.in/medias/Amazon-Echo-dot-3-0-BK-Computer-Speaker-491431035-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2NDM4fGltYWdlL2pwZWd8aW1hZ2VzL2hjZC9oMDcvOTA1OTQ0NzI0Mjc4Mi5qcGd8NmY3NDc0YjVjZjQ2ZmYyNmQ2MTA5NjhhZWFhYzQ5YzQ3YzE5Yzc1NjZhMGE1OWQ4NjhmN2U2YWUyODc5NDA4NQ
https://www.reliancedigital.in/amazon-echo-dot-3rd-gen---new-and-improved-smart-speaker-with-alexa-white/p/491431033,"Amazon Echo Dot (3rd Gen) - New and Improved Smart Speaker with Alexa, White","₹,3,499.00",,,https://www.reliancedigital.in/medias/Amazon-Echo-dot-3-0-WHT-Computer-Speaker-491431033-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3Njg5fGltYWdlL2pwZWd8aW1hZ2VzL2g2My9oNTcvOTA1OTQ0NzU3MDQ2Mi5qcGd8M2UyZDExOGYxYzM0MmQ5YjM1NzhhNjAzYmYyMDY4MWZjMzc4MmIyN2VhOTg2NjkwNmFmNmE0NzVlN2JlN2JhZA
https://www.reliancedigital.in/all-new-amazon-echo-plus-2nd-gen---premium-sound-with-a-built-in-smart-home-hub-black/p/491431036,"All-new Amazon Echo Plus (2nd Gen) - Premium Sound with a Built-in Smart Home Hub, Black","₹,14,999.00",,,https://www.reliancedigital.in/medias/Amazon-Echo-Plus-2-0-BK-Computer-Speaker-491431036-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTkyNXxpbWFnZS9qcGVnfGltYWdlcy9oOWQvaDNhLzkwNDM2OTQ0NTI3NjYuanBnfDBhYjRhYWFlZmQwYjI3ZDM1OGNmMDgxYjNiZTIyNDA4Mzg3OGI2NTlmYjQ1MTdjYjQ2ZjJjYTUxOTU1ZThmZWQ
https://www.reliancedigital.in/saregama-carvaan-tamil---portable-music-player-with-5000-preloaded-songs-fm-bt-aux-up-to-5-hrs-playtime-cherrywood-red-/p/491430933,"Saregama Carvaan Tamil - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX, Up to 5 hrs playtime (Cherrywood Red)","₹,6,190.00","₹,6,390.00",3%(₹200),https://www.reliancedigital.in/medias/SAREGAMA-CARVAAN-TAM-CHRYWD-Computer-Speakers-491430933-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxODAzOHxpbWFnZS9qcGVnfGltYWdlcy9oZGQvaDNhLzkwMzI1Nzk5NzMxNTAuanBnfDAxNmQ0Y2UwYjI5MmZkOTU3MzBkZDU0YzY3NjVmZjViYWIyYWRlM2ZjZmRmYjU4NjRhODUxM2U5Njk0NjIxOTE
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-hindi-bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-regal-blue-/p/491430983,"Saregama Carvaan Mini 2.0 Hindi Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Regal Blue)","₹,2,199.00","₹,2,490.00",12%(₹291),https://www.reliancedigital.in/medias/Saregama-CARVAANMINI-2-0-BL-Computer-Speakers-491430983-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxOTYwNXxpbWFnZS9qcGVnfGltYWdlcy9oNTEvaDIxLzk2NzY0NTM2MDk1MDIuanBnfGY1NzE0ZTJmMGM4YmRlMmRkOTI5Y2ZmMmIyOWU2ZDIzNDliNzQyZDU5M2VlOGMzZmY2NTMzNDRjMWQxNGNiODg
https://www.reliancedigital.in/soundbot-sb571-multimedia-speaker-black/p/491431135,"SoundBot SB571 Multimedia Speaker, Black","₹,1,699.00","₹,3,990.00","57%(₹2,291)",https://www.reliancedigital.in/medias/SoundBot-SB571-Computer-Speaker-491431135-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDEyOXxpbWFnZS9qcGVnfGltYWdlcy9oY2UvaDg4LzkwNjgwOTkyMzk5NjYuanBnfDQ3N2NkYzBlZDQ4MmUyNmE3OTg0OTAwMWY0YTRjM2YyMWE0ZTkxM2JmZWExZWVkZWY4YjQyNmEzN2JkNTgwNmU
https://www.reliancedigital.in/soundbot-sb526-multimedia-speaker-built-in-mic-fm-tuner-upto-10-hrs-of-playtime-black/p/491431130,"SoundBot SB526 Multimedia Speaker, Built-in mic FM tuner, upto 10 hrs of playtime, Black","₹,2,499.00","₹,4,990.00","50%(₹2,491)",https://www.reliancedigital.in/medias/SoundBot-SB526-Computer-Speaker-491431130-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDc3OHxpbWFnZS9qcGVnfGltYWdlcy9oYzYvaGRlLzkwNjgwOTUzMDc4MDYuanBnfDRjOWRjZTY4YWYxNDI5YjdiZGQyOGY4ZGNmZDE2NjdlOTcxMzkxMTc3OTA3NDdjMzFhOGJmY2UxZTVkZWI2MDI
https://www.reliancedigital.in/soundbot-sb571-multimedia-speaker-black-red/p/491431136,"SoundBot SB571 Multimedia Speaker, Black/Red","₹,1,699.00","₹,3,990.00","57%(₹2,291)",https://www.reliancedigital.in/medias/SoundBot-SB571-BLK-RED-Computer-Speaker-491431136-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzODY2MXxpbWFnZS9qcGVnfGltYWdlcy9oMmUvaDcxLzkwNjgxMDUxMzgyMDYuanBnfDFjZjViNTI4MjMwNzgzZmFiNzE0ZWI2MjYyMzhmZGUyNGJlNjJlYWNjZDQ0MDMwNGU3MzU3MWI3OTBiMTUzMzU
https://www.reliancedigital.in/soundbot-sb574-multimedia-speaker/p/491431140,SoundBot SB574 Multimedia Speaker,"₹,1,799.00","₹,3,990.00","55%(₹2,191)",https://www.reliancedigital.in/medias/SoundBot-SB574-Computer-Speaker-491431140-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDcxMnxpbWFnZS9qcGVnfGltYWdlcy9oM2EvaDcwLzkwNjgxMDM4Mjc0ODYuanBnfDE0MDA2M2YyMjk2NzVmODdkNjY2ZmZiNmNjMjM1NDgzOWJmNGQ5NDJkYmUxOTA5NmY5OGIzZGE3YWNhZDA5M2Q
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-hindi--bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-moonlight-black-/p/491430981,"Saregama Carvaan Mini 2.0 Hindi -Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Moonlight Black)","₹,2,190.00","₹,2,490.00",12%(₹300),https://www.reliancedigital.in/medias/Saregama-CARVAANMINI-2-0-BK-Computer-Speakers-491430981-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxOTY0OHxpbWFnZS9qcGVnfGltYWdlcy9oOGEvaDYzLzk2NzY0NTQyNjQ4NjIuanBnfDdlMmVmMTNhMTlhYTM3NGE0M2I4ZmJkMDJjYjg0MTYxNjM3Y2FmZGVhNzQ4ZjA2YmQxYjY0ZjQzNzJjYTJlZTE
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-bluetooth-multimedia-speaker-sapphire-green/p/491430986,"SAREGAMA Carvaan Mini 2.0 Bluetooth Multimedia Speaker, Sapphire Green","₹,2,190.00","₹,2,490.00",12%(₹300),https://www.reliancedigital.in/medias/Saregama-CARVAANMINI-SGRN-Computer-Speakers-491430986-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxODQ4N3xpbWFnZS9qcGVnfGltYWdlcy9oZDcvaDg3LzkwNDY4OTQ1NzU2NDYuanBnfGUxYWJkZDUwMzI5MzA0YTQxYjU3OTQ0NzhkNjY3MDQ5NGIyMGU2NTA0NGZkMmEzM2IxYzRlM2Q2ZWFhMGIwOTQ
https://www.reliancedigital.in/jbl-flip-5-20-w-ipx7-waterproof-bluetooth-speaker-with-partyboos-ipx7-waterproof-upto-12-hrs-of-palytime-jbl-bass-radiator-black/p/491630495,"JBL Flip 5 20 W IPX7 Waterproof Bluetooth Speaker with PartyBoos, IPX7 Waterproof, upto 12 hrs of palytime, JBL Bass Radiator, Black","₹,8,887.00","₹,10,999.00","19%(₹2,112)",https://www.reliancedigital.in/medias/JBL-Flip-5-Headphones-and-Headsets-491630495-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTQ2OXxpbWFnZS9qcGVnfGltYWdlcy9oZjEvaGRlLzkzMzAxOTAwOTAyNzAuanBnfDMzMTNmNGNhMzc0Mzc2MTBjYTNjNzRhMmQxNDYyMDA4MzNjNmZkYTU3YjE2NGI5Mzk5MTQ4NDI5NDQzN2EzMGM
https://www.reliancedigital.in/jbl-flip-5-20-w-ipx7-waterproof-bluetooth-speaker-with-partyboos-ipx7-waterproof-upto-12-hrs-of-palytime-jbl-bass-radiator-blue/p/491630496,"JBL Flip 5 20 W IPX7 Waterproof Bluetooth Speaker with PartyBoos, IPX7 Waterproof, upto 12 hrs of palytime, JBL Bass Radiator, Blue","₹,8,887.00","₹,10,999.00","19%(₹2,112)",https://www.reliancedigital.in/medias/JBL-FLIP-5-Computer-Speakers-491630496-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3OTA4fGltYWdlL2pwZWd8aW1hZ2VzL2g2Yi9oNmUvOTIyODk3NDc1MTc3NC5qcGd8OGE4ZTVmMDc2MTk3NzliYTBiNDU0Y2FmNmMzYWUwYjk0YTQ2NDlmNzhhYjI5MmEyNTMyMmEzMTVkNDU2NjM4Mg
https://www.reliancedigital.in/google-nest-mini-smart-voice-activated-speaker-chalk/p/491630509,"Google Nest Mini Smart Voice Activated Speaker, Chalk","₹,3,499.00","₹,4,499.00","22%(₹1,000)",https://www.reliancedigital.in/medias/Google-GA00638-IN-Smart-Display-and-Speakers-491630509-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDc4N3xpbWFnZS9qcGVnfGltYWdlcy9oNWMvaDQwLzkyMzE0NzE0NzY3NjYuanBnfGMzZTYxYjQ0MzI4YmUwN2MxMWQwNDkxM2M4ZDU2MTcxOTU1YjY3OWY4OWQ2YzkwNGJjYWRkYzNlMTBjM2U2NmY
https://www.reliancedigital.in/lumiford-blue-log-wireless-bluetooth-portable-speaker-alexa-built-in-voice-control-with-10-watts-sound-ipx4-splash-resistant-and-up-to-14-hours-playtime-blue-/p/491598594,"LUMIFORD Blue Log Wireless Bluetooth Portable Speaker, Alexa Built-in voice control with 10 Watts Sound, IPX4 splash resistant and up to 14 hours playtime (Blue)","₹,1,999.00","₹,3,880.00","48%(₹1,881)",https://www.reliancedigital.in/medias/Lumiford-BT02-Computer-Speakers-491598594-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjc1MXxpbWFnZS9qcGVnfGltYWdlcy9oNDcvaDU0LzkyNDIzMjQ1MzMyNzguanBnfGEzZDdmODU5NGI5Yjc4MTY2M2RjY2I4MTkwMjZmYzk4YWRlNWQ0ZmJiMzNjZWJlYTc5YmM3ZTQzMDk0OWY0MTU
https://www.reliancedigital.in/marshall-acton-ii-bluetooth-speaker-balanced-powerful-audio-experience-3-class-d-amplifiers-wireless-sound-at-a-range-of-up-to-30-feet-black/p/491694737,"Marshall Acton II Bluetooth Speaker, Balanced, powerful audio experience, 3 class D amplifiers, Wireless sound at a range of up to 30 feet, Black","₹,24,999.00","₹,29,999.00","17%(₹5,000)",https://www.reliancedigital.in/medias/MARSHALL-CAVENDISH-MS-ACTN2-BLK-Computer-Speakers-491694737-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4OTgyM3xpbWFnZS9wbmd8aW1hZ2VzL2gzOS9oYjYvOTI3NTcwNjYwNTU5OC5wbmd8OTU1MjQ4NjU0M2I4YjAyNTYzZTlkYTJkYmFjNGNkZGRlY2RjNGZhOTVkMDIwZGJkYWE4N2U5ZWFlYTljN2NiOQ
https://www.reliancedigital.in/itek-bvs011-bl-smart-bluetooth-speaker-black/p/491430801,"Itek BVS011_BL Smart Bluetooth Speaker, Black","₹,1,599.00","₹,2,999.00","47%(₹1,400)",https://www.reliancedigital.in/medias/Itek-BVS011-BL-Computer-Speakers-491430801-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyOTYwNHxpbWFnZS9qcGVnfGltYWdlcy9oZWMvaDIwLzkyNzgzODU4NDgzNTAuanBnfDRhMTEwMDY4MzVjZWVhN2ExMjYwNGE1ZDkxZTM0ZjE5OWU5ZDMwY2UwZWMxNjc0YjI1MjQzNmY5ZDRlZmZjOWQ
https://www.reliancedigital.in/sharp-gx-bt180-portable-bluetooth-speaker--powerful-bass-10-h-playtime---rechargeable-battery-splash-dustproof-call-answering-google-siri-blue/p/491431354,Sharp GX-BT180 Portable Bluetooth Speaker- powerful bass /10 h playtime - rechargeable battery/splash-dustproof /Call Answering (Google & Siri) Blue,"₹,1,999.00","₹,9,990.00","80%(₹7,991)",https://www.reliancedigital.in/medias/Sharp-BT180-Computer-Speaker-491431354-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MTUzMXxpbWFnZS9qcGVnfGltYWdlcy9oMzcvaGZkLzk1MDQ0Nzg5ODYyNzAuanBnfDlmOWQ2YzA4NzZkZWMwNWJkMDM4NDM0ZDMyMGY2NDEzYjg1YjJlZjQzNjA4NjJlYzlkYzE5MzY1YjcxMWY4MjU
https://www.reliancedigital.in/sharp-gx-bt180-portable-bluetooth-speaker--powerful-bass-10-h-playtime---rechargeable-battery-splash-dustproof-call-answering-google-siri-black/p/491431353,Sharp GX-BT180 Portable Bluetooth Speaker- powerful bass /10 h playtime - rechargeable battery/splash-dustproof /Call Answering (Google & Siri) Black,"₹,2,990.00","₹,9,990.00","70%(₹7,000)",https://www.reliancedigital.in/medias/Sharp-BT180-Computer-Speaker-491431353-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNzc0NnxpbWFnZS9qcGVnfGltYWdlcy9oMzIvaGIzLzk1MDQ0Nzg2NTg1OTAuanBnfDkyOGZiNDBlMTBlMWU3YmE3ODc2ZTg4NjliMGI0MzhkODFhMDE3ODRkMjgwODdmMDUyNTA0MTNhNmU1MDA2MDk
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-malayalam--bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-sunset-red-/p/491431540,"Saregama Carvaan Mini 2.0 Malayalam- Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Sunset Red)","₹,2,190.00","₹,2,590.00",15%(₹400),https://www.reliancedigital.in/medias/SAREGAMA-CARVAANMNMALAYALAM-Multimedia-Speakers-491431540-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3OTk2MnxpbWFnZS9qcGVnfGltYWdlcy9oMjEvaDdmLzkzMDAzOTEyMzE1MTguanBnfDIyODkwMmJjM2YyZTU2NThiMWEzZDZkYjc4ZGEyODY3MjcxNDhlZjRjYmZhYmU3NzlmOGM2ZjlkMmU1ZTc0MDE
https://www.reliancedigital.in/boat-rugby-10w-portable-bluetooth-speaker-with-aux-compatibility-up-to-8h-playtime-sporty-industrial-design-easy-access-integrated-controls-and-mic/p/491893357,"boAt Rugby 10W Portable Bluetooth Speaker With AUX Compatibility, Up to 8H Playtime, Sporty Industrial Design, Easy Access Integrated Controls and Mic","₹,1,799.00","₹,3,990.00","55%(₹2,191)",https://www.reliancedigital.in/medias/boAt-Rugby-Multimedia-Speakers-491893357-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDk3N3xpbWFnZS9qcGVnfGltYWdlcy9oMWIvaDEwLzk0MzYwMTI0MTI5NTguanBnfDg1NmM1MWRhN2NjYWVjYzVkYThiZDNhMDYyNDg2MDU1NzQ0MDFhNzE1NWNhNGRlYzM0NzQ0OWQwYWU4ZWUxZTE
https://www.reliancedigital.in/boat-stone-650-portable-wireless-speaker-with-10w-stereo-sound-powerful-bass-ipx5-water-and-splash-resistance-multiple-connectivity-modes-and-up-to-7h-playback/p/491893339,"boAt Stone 650 Portable Wireless Speaker With 10W Stereo Sound, Powerful Bass, IPX5 Water and Splash Resistance, Multiple Connectivity Modes and Up to 7H Playback","₹,1,999.00","₹,4,990.00","60%(₹2,991)",https://www.reliancedigital.in/medias/boAt-boAt-Stone-650-Multimedia-Speakers-491893339-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2NDg1MnxpbWFnZS9qcGVnfGltYWdlcy9oOWQvaDM2LzkzMzI3MTE3NTE3MTAuanBnfDcyM2EyYTUyY2E4ZGMxZjFlN2VmZTcxNWI2MWY3NzU1Y2YxODQwZjExMGMwYzljMTVjMmY2YWZkOTU2OWViNjY
https://www.reliancedigital.in/infinity-jbl-clubz-750-dual-eq-deep-bass-20w-portable-stereo-speaker-with-10-hours-playtime-built-in-powerbank-bluetooth-5-0-and-ipx7-waterproof-black/p/491694808,"Infinity (JBL) Clubz 750 Dual EQ Deep Bass 20W Portable Stereo Speaker with 10 Hours Playtime, Built-in Powerbank, Bluetooth 5.0 and IPX7 Waterproof Black","₹,3,999.00","₹,6,999.00","43%(₹3,000)",https://www.reliancedigital.in/medias/Harman-Kardon-Clubz-750-computerSpeakers-491694808-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTM3NHxpbWFnZS9qcGVnfGltYWdlcy9oMGYvaGNkLzkzNDEzNDM3Mjc2NDYuanBnfDAxMGY1ZGE4MDVlMjEwNjAzNDg5MmM4MzhhNWVmMTlkYjAyM2ZiMDhkNmJkMzZlZmU2MDNkM2EwZDA3MmFmZjY
https://www.reliancedigital.in/infinity-jbl-clubz-750-dual-eq-deep-bass-20w-portable-stereo-speaker-with-10-hours-playtime-built-in-powerbank-bluetooth-5-0-and-ipx7-waterproof-blue/p/491694809,"Infinity (JBL) Clubz 750 Dual EQ Deep Bass 20W Portable Stereo Speaker with 10 Hours Playtime, Built-in Powerbank, Bluetooth 5.0 and IPX7 Waterproof Blue","₹,3,999.00","₹,6,999.00","43%(₹3,000)",https://www.reliancedigital.in/medias/Harman-Kardon-Clubz-750-computerSpeakers-491694809-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0OTYwMXxpbWFnZS9qcGVnfGltYWdlcy9oNTcvaDg2LzkzNDEzNDUwMzgzNjYuanBnfDM3MzVmZGU2NDM4YmEwNDk5MjY5Y2VjMjI0NDlmNGFmM2M0MGE3MTcwMWMxMWZiYzJkZDI5NTFhMzJiZGJkZjc
https://www.reliancedigital.in/infinity-jbl-clubz-150-deep-bass-dual-equalizer-ipx7-waterproof-portable-wireless-speaker-red/p/491694804,Infinity (JBL) Clubz 150 Deep Bass Dual Equalizer IPX7 Waterproof Portable Wireless Speaker Red,"₹,1,499.00","₹,2,499.00","40%(₹1,000)",https://www.reliancedigital.in/medias/Harman-Kardon-Clubz-150-computerSpeakers-491694804-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMDA0NTZ8aW1hZ2UvanBlZ3xpbWFnZXMvaDBlL2g0MS85MzQxMzU2MTEzOTUwLmpwZ3xiYjUzYWJhYTRiMjYzYWNkMGI3YWNhNGMyMzM1NThmODc2OGU5MTcyNzIwMzQxZTBlZGY3OGQyZTFiYzk3Zjk4
https://www.reliancedigital.in/infinity-jbl-clubz-750-dual-eq-deep-bass-20w-portable-stereo-speaker-with-10-hours-playtime-built-in-powerbank-bluetooth-5-0-and-ipx7-waterproof-red/p/491694810,"Infinity (JBL) Clubz 750 Dual EQ Deep Bass 20W Portable Stereo Speaker with 10 Hours Playtime, Built-in Powerbank, Bluetooth 5.0 and IPX7 Waterproof Red","₹,3,999.00","₹,6,999.00","43%(₹3,000)",https://www.reliancedigital.in/medias/Harman-Kardon-Clubz-750-computerSpeakers-491694810-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0MzU2MnxpbWFnZS9qcGVnfGltYWdlcy9oODcvaDBlLzkzNDEzNTY0NDE2MzAuanBnfDJkYzUwYjA3NzVmMjYwZTNmZmJjNjliNzhkZmFhYjExZmJmMWRmZWQ5YWEzMzMwZTVkZmJlZWE2NjY5MDY2ZDM
https://www.reliancedigital.in/sony-srs-xb23-wireless-extra-bass-bluetooth-speaker-with-12-hours-battery-life-party-connect-waterproof-dustproof-rustproof-speaker-with-mic-loud-audio-for-phone-calls-black-/p/491897933,"Sony SRS-XB23 Wireless Extra Bass Bluetooth Speaker with 12 Hours Battery Life, Party Connect, Waterproof, Dustproof, Rustproof, Speaker with Mic, Loud Audio for Phone Calls (Black)","₹,8,503.00","₹,10,990.00","23%(₹2,487)",https://www.reliancedigital.in/medias/Sony-SRS-XB23-computerSpeakers-491897933-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMjMzM3xpbWFnZS9qcGVnfGltYWdlcy9oNTMvaGZiLzkzNDE4NjQ5NjgyMjIuanBnfGI3YTExMGJiOWNhNjA2ZWU3ZDJkMTU0MDU5ZWEyZDAxODkwM2Y5Y2U2MWJhODZhYzEyY2ZmMGUzZTFkN2ZiZGU
https://www.reliancedigital.in/sony-srs-xb33-wireless-extra-bass-bluetooth-speaker-with-24-hours-battery-life-party-lights-party-connect-waterproof-dustproof-rustproof-speaker-with-mic-loud-audio-for-phone-calls-blue-/p/491897938,"Sony SRS-XB33 Wireless Extra Bass Bluetooth Speaker with 24 Hours Battery Life, Party Lights, Party Connect, Waterproof, Dustproof, Rustproof, Speaker with Mic, Loud Audio for Phone Calls (Blue)","₹,12,990.00","₹,15,990.00","19%(₹3,000)",https://www.reliancedigital.in/medias/Sony-SRS-XB33-computerSpeakers-491897938-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2NDYwMHxpbWFnZS9qcGVnfGltYWdlcy9oMGYvaGUyLzkzNDE4NzAyMTExMDIuanBnfDBjMjg1M2Q3YTY4ZTUzYTRkMDFhOGIzZDljZjY4N2I5ZjA5ZDEwYTVhMmJlZjdjZDM2NmQxZDJlNzU5ZmFkYzg
https://www.reliancedigital.in/reconnect-marvel-iron-man-10w-wireless-bluetooth-speaker-3-5hrs-playtime-aux-tf-usb-fm-compatible-true-wireless-technology-handsfree-calling-personal-speaker--dbts101-im/p/491600538,"Reconnect Marvel Iron Man 10W Wireless Bluetooth Speaker, 3.5hrs playtime, Aux/TF/USB/FM compatible, True wireless technology, Handsfree calling, Personal speaker- DBTS101 IM","₹,899.00","₹,3,999.00","78%(₹3,100)",https://www.reliancedigital.in/medias/Reconnect-DBTS101-Multimedia-Speakers-491600538-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2MjQ1NnxpbWFnZS9qcGVnfGltYWdlcy9oYzUvaGE0Lzk0MjMyNTE2MzYyNTQuanBnfDIzMDQxM2Q0ZDQ2M2NhMGQ3NzRhNDI4NjA5MTE3YjQwMjlhMzJiOTA0NzcyZWE1NDA2OTc3MjQ2NDY0ZDFhNjg
https://www.reliancedigital.in/reconnect-dbtm103-th-multimedia-speaker/p/491630478,Reconnect DBTM103 TH Multimedia Speaker,"₹,499.00","₹,2,999.00","83%(₹2,500)",https://www.reliancedigital.in/medias/Reconnect-DBTM103-TH-Computer-Speakers-491630478-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzOTUwOXxpbWFnZS9qcGVnfGltYWdlcy9oNzkvaDE4Lzk3NDE5NzkxMjM3NDIuanBnfGZkNTBlNzRkNGQ0M2M5YmMyZjc1NmM3MDc2MDVkZmU0NTIyYmVjMWQ4NzVkOTY5MGQzMzZjZDE1MzkxODc1YTU
https://www.reliancedigital.in/reconnect-marvel-avengers-16w-wireless-bluetooth-speaker-4hrs-playtime-aux-tf-usb-compatible-fabric-grill-with-led-display-personal-speaker---dbts301-mv/p/491600542,"Reconnect Marvel Avengers 16W Wireless Bluetooth Speaker, 4hrs playtime, Aux/TF/USB compatible, Fabric grill with led display, Personal speaker - DBTS301 MV","₹,1,499.00","₹,9,999.00","85%(₹8,500)",https://www.reliancedigital.in/medias/Reconnect-DBTS301-AV-Computer-Speaker-491600542-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2OTMyMHxpbWFnZS9qcGVnfGltYWdlcy9oZDEvaGUyLzk1MDc2NTcxMjE4MjIuanBnfDIzZjNhNjVjMmEwMjhiZTZmZDFiOTBkMGRlMDI4MTU0NjY2MjczOGViYzBhYzM5MmJkMTZmNTdmNGRhZGUwMDk
https://www.reliancedigital.in/reconnect-disney-series-100-dbtm101my-2-watts-wireless-blast-box-bluetooth-multimedia-speaker-mickey-mouse/p/491600529,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse","₹,299.00","₹,1,999.00","85%(₹1,700)",https://www.reliancedigital.in/medias/Reconnect-DBTM101-Multimedia-Speaker-491600529-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2Nzg5MnxpbWFnZS9qcGVnfGltYWdlcy9oOTcvaDM4LzkzOTU0NzY2Mjc0ODYuanBnfGZlYjRhNDhkYTNiY2RmNDcyYzA1MjNjZDMwNTRlNWJjNGY5ODNhZjI0ZTljMWFkZTE2MDQxNjhmNzllOTg4ZTg
https://www.reliancedigital.in/reconnect-disney-mickey-mouse-3w-wireless-bluetooth-speaker-water-resistant-ipx4-3-5hrs-playtime-handsfree-calling-siri-alexa-googleok-compatible-personal-speaker---dbtm102-my/p/491600533,"Reconnect Disney Mickey Mouse 3W Wireless Bluetooth Speaker, Water resistant, Ipx4, 3.5hrs playtime, Handsfree calling, Siri/Alexa/GoogleOk compatible, Personal speaker - DBTM102 MY","₹,399.00","₹,2,499.00","84%(₹2,100)",https://www.reliancedigital.in/medias/Reconnect-DBTM102-MY-Multimedia-Speaker-491600533-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w5NjI4MHxpbWFnZS9qcGVnfGltYWdlcy9oNDcvaDhlLzk0MTY5NzI4Mjg3MDIuanBnfDU0MDRlYzRkOWNkM2FiZWJlZTI1MDcyYjA2M2I3MGRmOWQ0MTQ5ZWM5ZGM2NGVmMTk2NWFlYjE5ZTQ0YzVlZTI
https://www.reliancedigital.in/reconnect-marvel-captain-america-3w-wireless-bluetooth-speaker-handsfree-calling-super-bass-8hrs-playtime-built-in-play-and-volume-controls-personal-speaker---dbtm103-ca/p/491630477,"Reconnect Marvel Captain America 3W Wireless Bluetooth Speaker, Handsfree calling, Super Bass, 8hrs playtime, Built in play and volume controls, Personal speaker - DBTM103 CA","₹,499.00","₹,2,999.00","83%(₹2,500)",https://www.reliancedigital.in/medias/Reconnect-DBTM103-CA-Computer-Speaker-491630477-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MzY4N3xpbWFnZS9qcGVnfGltYWdlcy9oOWUvaGM0Lzk1NjMxNTgxMTg0MzAuanBnfGIyZDQ4MTQyMDc3YTBhNjk2MDdmYmU0OGY1YjMzYzQxZTYxOTgzZWE4NWRkN2Y5ZGI5ZWFhMTdhMTk5NDgwZDI
