product_link,product_Name,price,list_price,discount_price,image
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-telugu--bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-sunset-red-/p/491431347,"Saregama Carvaan Mini 2.0 Telugu- Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Sunset Red)","₹,2,190.00","₹,2,690.00",19%(₹500),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-bhakti--bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-devotional-orange-/p/491431348,"Saregama Carvaan Mini 2.0 Bhakti- Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Devotional Orange)","₹,2,199.00","₹,2,490.00",12%(₹291),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/marshall-emberton-bluetooth-speaker-with-up-to-20-hours-playtime-ipx7-water-resistant-bluetooth-5-0-dynamic-driver-powerful-20-watts-sound-black/p/492166283,"Marshall Emberton Bluetooth Speaker with Up to 20 hours Playtime, IPX7 Water Resistant, Bluetooth 5.0, Dynamic Driver, Powerful 20 Watts Sound, Black","₹,14,999.00","₹,17,499.00","14%(₹2,500)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/marshall-emberton-bluetooth-speaker-with-up-to-20-hours-cream/p/492166282,"Marshall Emberton Bluetooth Speaker with Up to 20 hours, Cream","₹,14,999.00","₹,17,499.00","14%(₹2,500)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/marshall-kilburn-2-bluetooth-speaker-more-than-20-hrs-of-playtime-ipx2-water-resistant-bluetooth-v5-0-multi-host-functionality-quick-charge-black-and-brass/p/492166279,"Marshall Kilburn 2 Bluetooth Speaker, More than 20 hrs of playtime, IPX2 Water Resistant, Bluetooth v5.0, multi-host functionality, Quick Charge,  Black and Brass","₹,29,999.00","₹,31,999.00","6%(₹2,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-bengali-bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-terracotta-brown-/p/491431515,"Saregama Carvaan Mini 2.0 Bengali Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Terracotta brown)","₹,2,199.00","₹,2,590.00",15%(₹391),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/reconnect-muse-ii-bs01101-bluetooth-speaker-wireless-bluetooth-connectivity-4-2-sd-card-and-aux-in-solid-bass-effect-with-passive-radiator-lithium-battery-red/p/491431257,"Reconnect Muse II BS01101 Bluetooth Speaker, Wireless Bluetooth connectivity 4.2, SD card and AUX-in,Solid Bass Effect with Passive Radiator, Lithium battery, Red","₹,1,499.00","₹,2,999.00","50%(₹1,500)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-kannada--bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-sunset-red-/p/491431514,"Saregama Carvaan Mini 2.0 Kannada- Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Sunset Red)","₹,2,199.00","₹,2,490.00",12%(₹291),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/philips-bt51-bluetooh-speaker-pink/p/491598577,Philips BT51 Bluetooh Speaker Pink,"₹,999.00","₹,1,999.00","50%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-mini-2-0-bhagavad-gita--bluetooth-multimedia-speaker-supports-pendrive-aux-in-bluetooth-up-to-4-hours-playtime-devotional-orange-/p/491600451,"Saregama Carvaan Mini 2.0 Bhagavad Gita- Bluetooth Multimedia Speaker, Supports pendrive, Aux in, Bluetooth, Up to 4 hours playtime (Devotional Orange)","₹,2,190.00","₹,2,690.00",19%(₹500),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-mini-bengali-bluetooth-multimedia-speaker-sunset-red/p/491600452,"SAREGAMA Carvaan Mini Bengali Bluetooth Multimedia Speaker, Sunset Red","₹,2,190.00","₹,2,690.00",19%(₹500),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/shemaroo-amrit-bani-bluetooth-multimedia-speaker-light-wood/p/491630491,"SHEMAROO Amrit Bani Bluetooth Multimedia Speaker, Light Wood","₹,3,499.00","₹,5,499.00","36%(₹2,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/philips-mms2625b-94-2-1-channel-multimedia-speaker-black/p/491598581,"Philips MMS2625B/94 2.1 Channel Multimedia Speaker, Black","₹,3,290.00","₹,5,490.00","40%(₹2,200)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/google-nest-mini-smart-voice-activated-speaker-charcoal/p/491630510,"Google Nest Mini Smart Voice Activated Speaker, Charcoal","₹,3,499.00","₹,4,499.00","22%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/shemaroo-amrit-bani-bluetooth-multimedia-speaker-saffron/p/491630492,"SHEMAROO Amrit Bani Bluetooth Multimedia Speaker, Saffron","₹,2,764.00","₹,5,499.00","50%(₹2,735)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/philips-bt2505r-94-bluetooth-multimedia-speaker-red/p/491598585,"Philips BT2505R/94 Bluetooth Multimedia Speaker, Red","₹,1,199.00","₹,2,990.00","60%(₹1,791)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/amazon-echo-show-8---smart-display-with-alexa---20-32-cm-8-inch-hd-screen-with-stereo-sound-black/p/491630612,"Amazon Echo Show 8 - Smart Display with Alexa - 20.32 cm (8 inch) HD Screen with Stereo Sound, Black","₹,7,499.00","₹,12,999.00","42%(₹5,500)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/bose-portable-home-speaker-upto-12-hrs-of-playtime-spacious-360-sound-powerful-bass-water-resistant-wi-fi-and-bluetooth-connectivity-multi-room-functionality-control-with-voice-triple-black/p/491630576,"Bose Portable Home Speaker, Upto 12 hrs of playtime, Spacious 360° Sound, Powerful Bass, Water-Resistant, Wi-Fi and Bluetooth Connectivity, Multi-Room Functionality, Control With Voice, Triple Black","₹,31,099.00","₹,31,500.00",1%(₹401),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/amazon-echo-4th-gen-smart-speaker-with-dolby-technology-2020-release-black/p/491936052,"Amazon Echo (4th Gen) Smart Speaker with Dolby Technology, 2020 Release, Black","₹,9,999.00",,,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-bt6860rucf-5-1-multimedia-speaker-with-supporting-bluetooth-usb-sd-mmc-card-aux-black-/p/492573039,"Zebronics Zeb-BT6860RUCF 5.1 multimedia speaker With Supporting Bluetooth, USB, SD/MMC Card, AUX (Black)","₹,4,040.00","₹,4,999.00",19%(₹959),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/lumiford-table-top-bt13-true-wireless-stereo-wireless-speaker-with-hands-free-calling-mic-ipx7--water-proof-tws-connection-multi-point-connectivity-in-built-hd-microphone-for-hands-free-calling-google-assistance-siri-support-blue-/p/492579392,"Lumiford Table Top BT13 True Wireless Stereo Wireless Speaker with Hands-Free Calling Mic, IPX7- Water Proof, TWS Connection, Multi Point Connectivity, In-built HD microphone for Hands free calling, Google Assistance / Siri support (Blue)","₹,1,699.00","₹,2,599.00",35%(₹900),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/gizmore-tallboy-dt8500-80-watts-dual-tower-speaker-with-wireless-mic/p/492403495,Gizmore Tallboy DT8500 80 Watts Dual Tower Speaker with Wireless Mic,"₹,7,649.00","₹,10,999.00","30%(₹3,350)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/jbl-go-3-wireless-ultra-portable-bluetooth-speaker-upto-5-hrs-of-playtime-pro-sound-ip67-waterproof-and-dustproof-type-c-black/p/491973497,"JBL Go 3, Wireless Ultra Portable Bluetooth Speaker, Upto 5 hrs of playtime, Pro Sound, IP67 Waterproof and Dustproof, Type C, Black","₹,3,299.00","₹,3,999.00",18%(₹700),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/harman-kardon-soundsticks-4-2-1-channel-bluetooth-speaker-white-/p/491973494,Harman Kardon SoundSticks 4 2.1 Channel Bluetooth Speaker (White),"₹,29,999.00",,,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/jbl-clip-4-ultra-portable-bluetooth-speaker-ip67-waterproof-dustproof-upto-10-hours-of-playtime-jbl-pro-sound-integrated-carabiner-bluetooth-v5-1-black-orange/p/491973508,"JBL Clip 4 Ultra-Portable Bluetooth Speaker, IP67 Waterproof & Dustproof, Upto 10 Hours of Playtime, JBL Pro sound, Integrated Carabiner, Bluetooth v5.1, Black/Orange","₹,4,299.00","₹,4,999.00",14%(₹700),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/jbl-clip-4-ultra-portable-bluetooth-speaker-ip67-waterproof-dustproof-upto-10-hours-of-playtime-jbl-pro-sound-integrated-carabiner-bluetooth-v5-1-blue-pink/p/491973511,"JBL Clip 4 Ultra-Portable Bluetooth Speaker, IP67 Waterproof & Dustproof, Upto 10 Hours of Playtime, JBL Pro sound, Integrated Carabiner, Bluetooth v5.1, Blue/Pink","₹,4,299.00","₹,4,999.00",14%(₹700),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/jbl-xtreme-3-portable-bluetooth-multimedia-speaker-built-in-powerbank-upto-15-hrs-of-playtime-pro-sound-ip67-waterproof-and-dustproof-black/p/491973520,"JBL Xtreme 3 Portable Bluetooth Multimedia Speaker, Built-in Powerbank, upto 15 hrs of playtime, Pro Sound, IP67 Waterproof and Dustproof, Black","₹,25,999.00",,,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-premium-marathi---portable-music-player-with-5000-preloaded-songs-fm-bt-aux-up-to-5-hrs-playtime-with-an-interactive-app-royal-blue-/p/491973542,"Saregama Carvaan Premium Marathi - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX, Up to 5 hrs playtime,With an Interactive App (Royal Blue)","₹,6,990.00",,,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/saregama-carvaan-premium-bengali---portable-music-player-with-5000-preloaded-songs-fm-bt-aux-up-to-5-hrs-playtime-royal-blue-/p/491973543,"Saregama Carvaan Premium Bengali - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX, Up to 5 hrs playtime (Royal Blue)","₹,6,990.00",,,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/google-nest-audio-ga01586-in-smart-speaker-charcoal/p/491934595,"Google Nest Audio GA01586-IN Smart Speaker, Charcoal","₹,6,999.00","₹,7,999.00","13%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/jbl-go-3-wireless-ultra-portable-bluetooth-speaker-upto-5-hrs-of-playtime-pro-sound-ip67-waterproof-and-dustproof-type-c-white/p/491973505,"JBL Go 3, Wireless Ultra Portable Bluetooth Speaker, Upto 5 hrs of playtime, Pro Sound, IP67 Waterproof and Dustproof, Type C, White","₹,3,299.00","₹,3,999.00",18%(₹700),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/jbl-go-3-wireless-ultra-portable-bluetooth-speaker-upto-5-hrs-of-playtime-pro-sound-ip67-waterproof-and-dustproof-type-c-blue/p/491973498,"JBL Go 3, Wireless Ultra Portable Bluetooth Speaker, Upto 5 hrs of playtime, Pro Sound, IP67 Waterproof and Dustproof, Type C, Blue","₹,3,299.00","₹,3,999.00",18%(₹700),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/boat-partypal-23-15-watt-bluetooth-wireless-speaker-with-mic-for-karaoke-4-5-hrs-playtime-led-lights-black-/p/491897969,"boAt PartyPal 23 15-Watt Bluetooth Wireless Speaker with Mic for karaoke, 4.5 hrs playtime, LED Lights (Black)","₹,2,969.00","₹,5,490.00","46%(₹2,521)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/all-new-echo-show-10-2nd-gen-2021-release-/p/492338566,"All new Echo Show 10 (2nd Gen, 2021 release)","₹,24,999.00",,,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-samba-4-1-bluetooth-multimedia-speaker-with-supporting-sd-mmc-card-usb-fm-black-/p/492573024,"Zebronics Zeb-Samba 4.1 Bluetooth Multimedia Speaker With Supporting SD/MMC Card, USB, FM (Black)","₹,6,299.00","₹,7,299.00","14%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-jellyfish-pro-4-1-73-watts-bluetooth-multimedia-speaker-with-smartphone-control-app-usb-sd-card-aux-built-in-fm/p/492573025,"Zebronics Zeb-JellyFish Pro 4.1 73 Watts Bluetooth Multimedia Speaker with Smartphone Control App, USB, SD Card, AUX, Built-in FM","₹,4,499.00","₹,6,499.00","31%(₹2,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/noise-zest-3-watts-bluetooth-speaker-with-up-to-8-hours-of-playtime-black/p/492392063,"Noise Zest 3 Watts Bluetooth Speaker with Up to 8 hours of Playtime, Black","₹,1,099.00","₹,1,999.00",45%(₹900),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/noise-zest-3-watts-bluetooth-speaker-with-up-to-8-hours-of-playtime-blue/p/492392064,"Noise Zest 3 Watts Bluetooth Speaker with Up to 8 hours of Playtime, Blue","₹,1,099.00","₹,1,999.00",45%(₹900),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/noise-zest-3-watts-bluetooth-speaker-with-up-to-8-hours-of-playtime-dual-equaliser-tws-pairing-green/p/492392065,"Noise Zest 3 Watts Bluetooth Speaker with Up to 8 hours of Playtime, Dual Equaliser, TWS Pairing, Green","₹,1,099.00","₹,1,999.00",45%(₹900),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-music-bomb-wireless-portable-bluetooth-speaker-with-ipx5-waterproof-support-usb-aux-built-in-fm-radio-black-/p/492573114,"ZEBRONICS Zeb-Music Bomb Wireless Portable Bluetooth Speaker with IPX5 Waterproof & Support USB, AUX, Built-in FM Radio (Black)","₹,1,999.00","₹,3,199.00","38%(₹1,200)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-smart-bot-smart-speaker-with-built-in-ir-blaster-alexa-zeb-home-app-control/p/492573118,"Zebronics Zeb-Smart Bot Smart Speaker with Built-in IR Blaster & Alexa, Zeb Home App Control","₹,3,699.00","₹,5,999.00","38%(₹2,300)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-rocket-portable-bluetooth-wireless-speaker-with-aux-usb-in-built-fm-radio/p/492573111,"Zebronics Zeb-Rocket Portable Bluetooth Wireless Speaker with AUX, USB, In-built FM radio","₹,1,529.00","₹,2,399.00",36%(₹870),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-brew-bluetooth-wireless-portable-speaker-with-usb-microsd-card-aux-built-in-fm-connectivity/p/492573122,"Zebronics Zeb-Brew Bluetooth Wireless Portable Speaker with USB, microSD card, AUX, Built in FM Connectivity","₹,719.00","₹,1,399.00",49%(₹680),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-music-deck-bluetooth-portable-speaker-with-deep-thumping-bass-multi-connectivity-option/p/492573123,Zebronics Zeb-Music Deck Bluetooth Portable Speaker with Deep Thumping Bass & Multi-Connectivity Option,"₹,1,949.00","₹,2,999.00","35%(₹1,050)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-sound-feast-300-bluetooth-wireless-speaker-with-fabric-finish-splashproof-design/p/492573130,Zebronics Zeb-Sound Feast 300 Bluetooth Wireless Speaker with Fabric Finish Splashproof Design,"₹,5,199.00","₹,7,999.00","35%(₹2,800)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-tough-wireless-bluetooth-speaker-with-ipx7-waterproof-supports-usb-microsd-card-aux-built-in-fm-radio-connectivity-black-/p/492573132,"Zebronics Zeb-Tough Wireless Bluetooth Speaker with IPX7 Waterproof & Supports USB, microSD card, AUX & built-in FM radio Connectivity (Black)","₹,1,399.00","₹,2,499.00","44%(₹1,100)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/mi-smart-speaker-with-google-assistant-black/p/491936013,"Mi Smart Speaker (With Google Assistant), Black","₹,3,299.00","₹,5,999.00","45%(₹2,700)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/sony-srs-xb13-extra-bass-wireless-bluetooth-multimedia-speaker-black/p/492338509,"Sony SRS-XB13 Extra Bass Wireless Bluetooth Multimedia Speaker, Black","₹,3,990.00","₹,4,990.00","20%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/sony-srs-xb13-extra-bass-wireless-bluetooth-multimedia-speaker-upto-16-hrs-of-playtime-built-in-mic-ip67-waterproof-and-dustproof-bluetooth-v4-2-sound-diffusion-processor-light-blue/p/492338510,"Sony SRS-XB13 Extra Bass Wireless Bluetooth Multimedia Speaker, Upto 16 hrs of playtime, Built-in mic, IP67 waterproof and dustproof, Bluetooth v4.2, Sound Diffusion Processor, Light Blue","₹,3,990.00","₹,4,990.00","20%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-mambo-bt-rucf-4-1-bluetooth-multimedia-speaker-supporting-usb-pen-drive-sd-mmc-card-remote-control-black/p/492573033,"Zebronics Mambo-BT RUCF 4.1 Bluetooth Multimedia Speaker Supporting USB Pen Drive, SD/MMC Card & Remote Control, Black","₹,6,209.00","₹,7,299.00","15%(₹1,090)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-josh-btrucfo-5-1-bluetooth-multimedia-speaker-supporting-ac3-audio-optical-sd-card-usb-aux-fm-remote-control/p/492573034,"Zebronics Zeb-Josh BTRUCFO 5.1 Bluetooth Multimedia Speaker Supporting AC3 Audio, Optical, SD Card, USB, AUX, FM & Remote Control","₹,7,199.00","₹,9,999.00","28%(₹2,800)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-bt8490rucf-5-1-multimedia-bluetooth-speaker-supports-usb-sd-mmc-memory-devices-built-in-fm-black-/p/492573036,"Zebronics Zeb-BT8490RUCF 5.1 Multimedia Bluetooth Speaker Supports USB, SD/MMC memory devices, Built-in FM (Black)","₹,6,299.00","₹,7,999.00","21%(₹1,700)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-monic-5-1-bluetooth-multimedia-speaker-supports-usb-sd-card-aux-in-built-fm-remote-control-black-/p/492573037,"Zebronics Zeb-Monic 5.1 Bluetooth Multimedia Speaker Supports USB, SD Card, AUX, In-built FM & Remote Control (Black)","₹,7,829.00","₹,9,999.00","22%(₹2,170)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/itek-soundlogic-solo-portable-bluetooth-speaker-with-memory-card-slot-built-in-fm/p/492579077,"itek Soundlogic Solo Portable Bluetooth Speaker with Memory Card Slot, Built-in FM","₹,999.00","₹,1,999.00","50%(₹1,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/zebronics-zeb-action-10-w-bluetooth-wireless-speaker-with-4-rgb-light-modes-micro-sd-slot-aux-usb-built-in-fm-blue-/p/492573108,"Zebronics Zeb-Action 10 W Bluetooth Wireless Speaker with 4 RGB Light Modes, Micro SD Slot, AUX, USB, Built-in FM (Blue)","₹,1,399.00","₹,1,699.00",18%(₹300),https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/boat-stone-193-bluetooth-speaker-with-up-to-4-hours-of-playtime-ipx7-water-and-dust-resistance-darkslateblue/p/491897967,"boAt Stone 193 Bluetooth Speaker with Up to 4 Hours of Playtime, IPX7 Water and Dust Resistance, Darkslateblue","₹,999.00","₹,2,999.00","67%(₹2,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/matata-mtmpx12-portable-wireless-bluetooth-party-speaker-with-multiple-connectivity-options-black/p/492519955,"MATATA MTMPX12 Portable Wireless Bluetooth Party Speaker with Multiple Connectivity Options, Black","₹,3,199.00","₹,4,499.00","29%(₹1,300)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/portronics-sounddrum-powerful-bluetooth-speaker-with-water-and-dust-resistant-powerful-bass-upto-7-hrs-of-playtime-2-x-5-watts-built-in-stereo-speaker-black-/p/492572954,"Portronics SoundDrum Powerful Bluetooth Speaker with Water and Dust Resistant, Powerful Bass, Upto 7 hrs of playtime, 2 x 5 Watts Built-in Stereo Speaker (Black)","₹,1,749.00","₹,2,999.00","42%(₹1,250)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/portronics-sounddrum-powerful-bluetooth-speaker-with-water-and-dust-resistant-powerful-bass-upto-7-hrs-of-playtime-2-x-5-watts-built-in-stereo-speaker-grey-/p/492572955,"Portronics SoundDrum Powerful Bluetooth Speaker with Water and Dust Resistant, Powerful Bass, Upto 7 hrs of playtime, 2 x 5 Watts Built-in Stereo Speaker (Grey)","₹,1,749.00","₹,2,999.00","42%(₹1,250)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/portronics-sounddrum-1-true-wireless-stereo-bluetooth-speaker-with-10w-bass-sound-output-black-/p/492572958,Portronics SoundDrum 1 True Wireless Stereo Bluetooth Speaker with 10W Bass Sound Output (Black),"₹,1,199.00","₹,2,499.00","52%(₹1,300)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/aiwa-mi-x150-retro-plus-x-2-channel-bluetooth-speaker-brown/p/492571515,"Aiwa MI-X150 Retro Plus X 2 Channel Bluetooth Speaker, Brown","₹,19,990.00","₹,24,990.00","20%(₹5,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/aiwa-sb-x350j-true-wireless-stereo-bluetooth-speaker-with-absolute-control-crystal-clear-connection-black-/p/492571511,"Aiwa SB-X350J True Wireless Stereo Bluetooth Speaker with Absolute Control, Crystal clear connection (Black)","₹,12,990.00","₹,17,990.00","28%(₹5,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/aiwa-true-wireless-stereo-sb-x350a-bluetooth-speaker-with-absolute-control-bass-sound-profile-black-/p/492571513,"Aiwa True Wireless Stereo SB-X350A Bluetooth Speaker with Absolute Control, BASS++ sound profile (Black)","₹,15,990.00","₹,19,990.00","20%(₹4,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/aiwa-rs-x60-2-channel-diviner-ace-retro-home-audio-bluetooth-speaker-black/p/492571516,"AIWA RS-X60 2 Channel Diviner Ace Retro Home Audio Bluetooth Speaker, Black","₹,24,990.00","₹,29,990.00","17%(₹5,000)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/boat-stone-190-wireless-bluetooth-speaker-with-ipx7-water-and-dust-resistant-iron-red/p/492579524,"boAt Stone 190 Wireless Bluetooth Speaker with IPX7 Water and Dust Resistant, Iron Red","₹,1,299.00","₹,2,999.00","57%(₹1,700)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/boat-stone-190-wireless-bluetooth-speaker-with-ipx7-water-and-dust-resistant-captains-blue/p/492579523,"boAt Stone 190 Wireless Bluetooth Speaker with IPX7 Water and Dust Resistant, Captains Blue","₹,1,299.00","₹,2,999.00","57%(₹1,700)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/nakamichi-cube-bluetooth-speaker-with-tws-mode-dual-speaker-compatibility-red-/p/492520032,"Nakamichi Cube Bluetooth Speaker with TWS Mode, Dual-speaker Compatibility (Red)","₹,1,499.00","₹,4,490.00","67%(₹2,991)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/nakamichi-cube-bluetooth-speaker-with-tws-mode-dual-speaker-compatibility-blue-/p/492520033,"Nakamichi Cube Bluetooth Speaker with TWS Mode, Dual-speaker Compatibility (Blue)","₹,1,399.00","₹,4,490.00","69%(₹3,091)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/nakamichi-mate-wireless-bluetooth-speaker-with-ipx6-waterproof-rating-built-in-mic-red-/p/492520035,"Nakamichi Mate Wireless Bluetooth Speaker with IPX6 Waterproof Rating, Built-in MIC (Red)","₹,949.00","₹,4,490.00","79%(₹3,541)",https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/nakamichi-mate-wireless-bluetooth-speaker-with-ipx6-waterproof-rating-built-in-mic-blue-/p/492520036,"Nakamichi Mate Wireless Bluetooth Speaker with IPX6 Waterproof Rating, Built-in MIC (Blue)",,"₹,4,490.00",,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/nakamichi-mate-wireless-bluetooth-speaker-with-ipx6-waterproof-rating-built-in-mic-black-/p/492520037,"Nakamichi Mate Wireless Bluetooth Speaker with IPX6 Waterproof Rating, Built-in MIC (Black)",,"₹,4,490.00",,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/nakamichi-speck-wireless-bluetooth-speaker-with-dual-strong-bass-ipx7-waterproof-rating-in-built-mic-red-/p/492520038,"Nakamichi Speck Wireless Bluetooth Speaker with Dual-strong Bass, IPX7 Waterproof Rating, In-Built Mic (Red)",,"₹,9,990.00",,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
https://www.reliancedigital.in/matata-mtmi18l-2-1-channel-20-watts-multimedia-speaker-with-multiple-connectivity-options-brown/p/492519951,"MATATA MTMI18L 2.1 Channel 20 Watts Multimedia Speaker with Multiple Connectivity Options, Brown",,"₹,6,799.00",,https://www.reliancedigital.in/build/client/images/loaders/mdefault.png
